,0,1,2,3,4,5,6,7,8,9,10
7008,1184,72,16,1706,1.44087837837838,142,478,0.394833948339483,663,2,2
7009,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7010,529,23,23,957,1.80907372400756,104,210,0.613782051282051,275,0,5
7011,98,6,16,162,1.6530612244898,20,29,0.660714285714286,49,1,4
7012,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7013,98,6,16,172,1.75510204081633,20,29,0.660714285714286,49,0,5
7014,16,2,8,43,2.6875,4,6,0.91304347826087,10,0,6
7015,1570,50,31,2427,1.54585987261147,189,526,0.478559176672384,805,0,5
7016,53,7,7,78,1.47169811320755,5,17,0.742424242424242,23,2,2
7017,940,16,58,1349,1.43510638297872,121,320,0.624758220502901,534,0,6
7018,1275,58,21,2320,1.81960784313725,234,472,0.439058171745152,681,0,5
7019,661,33,20,1030,1.55824508320726,94,249,0.490092470277411,416,1,4
7020,1880,107,17,2848,1.51489361702128,238,671,0.366727941176471,1114,1,3
7021,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7022,1136,56,20,2012,1.77112676056338,210,487,0.494925839188134,540,0,5
7023,1516,51,29,3050,2.01187335092348,372,582,0.373731343283582,693,0,6
7024,6897,148,46,9833,1.42569232999855,644,2535,0.398799199466311,3631,0,5
7025,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7026,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7027,2111,79,26,3200,1.51586925627665,288,722,0.461506450270495,1192,1,4
7028,348,14,24,632,1.81609195402299,72,142,0.665024630541872,160,0,6
7029,1522,58,26,2298,1.50985545335085,195,577,0.448394495412844,904,1,4
7030,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7031,1437,73,19,2121,1.47599164926931,172,481,0.427485380116959,800,1,3
7032,1307,51,25,1992,1.52410099464422,183,443,0.420122365737594,778,1,4
7033,16,2,8,40,2.5,4,7,0.916666666666667,10,0,6
7034,1277,52,24,1989,1.55755677368833,182,472,0.443775100401606,721,1,4
7035,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
7036,53,7,7,73,1.37735849056604,5,17,0.742424242424242,23,2,1
7037,845,21,40,1386,1.64023668639053,123,336,0.540254237288136,440,0,6
7038,1053,24,43,1588,1.50807217473884,145,378,0.463815789473684,584,0,5
7039,800,21,38,1278,1.5975,111,304,0.519187358916479,409,0,5
7040,1719,181,9,3112,1.81035485747528,321,574,0.229158435401027,695,0,5
7041,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7042,638,13,49,1088,1.70532915360502,109,254,0.585434173669468,338,0,6
7043,828,26,31,1169,1.41183574879227,80,270,0.520518358531317,396,1,4
7044,16,2,8,40,2.5,4,6,0.91304347826087,10,0,6
7045,1196,26,46,1715,1.43394648829431,104,413,0.401826484018265,590,0,5
7046,589,15,39,996,1.69100169779287,91,233,0.592424242424242,319,0,6
7047,16,2,8,48,3,3,7,0.91304347826087,10,0,6
7048,1319,76,17,2160,1.63760424564064,204,467,0.462939698492462,710,1,4
7049,16,2,8,38,2.375,4,6,0.91304347826087,10,0,6
7050,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
7051,1556,31,50,2250,1.44601542416452,170,505,0.435139573070608,811,0,5
7052,686,23,29,1135,1.65451895043732,99,272,0.579766536964981,375,0,5
7053,853,26,32,1268,1.48651817116061,79,302,0.429760665972945,453,1,4
7054,16,2,8,50,3.125,4,7,0.91304347826087,10,0,6
7055,768,30,25,1157,1.50651041666667,83,273,0.5040369088812,418,1,4
7056,841,29,29,1323,1.5731272294887,81,289,0.512578616352201,363,0,5
7057,1130,47,24,1551,1.37256637168142,102,424,0.419481539670071,586,2,2
7058,569,32,17,832,1.4622144112478,62,189,0.515873015873016,303,2,2
7059,2065,77,26,3005,1.45520581113801,230,748,0.398987768873893,1078,1,3
7060,98,6,16,172,1.75510204081633,20,29,0.660714285714286,49,0,5
7061,53,7,7,73,1.37735849056604,5,20,0.742424242424242,23,2,1
7062,975,35,27,1420,1.45641025641026,109,359,0.452732003469211,520,1,3
7063,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7064,824,39,21,1307,1.58616504854369,120,318,0.482649842271293,481,1,4
7065,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7066,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7067,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
7068,99,6,16,122,1.23232323232323,2,49,0.669565217391304,52,2,1
7069,360,23,15,544,1.51111111111111,55,140,0.540983606557377,187,1,3
7070,1562,62,25,2177,1.39372599231754,241,525,0.325859491778774,569,1,3
7071,654,33,19,1313,2.00764525993884,144,237,0.534177215189873,347,0,6
7072,456,18,25,780,1.71052631578947,102,150,0.524752475247525,194,0,5
7073,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
7074,9826,596,16,15888,1.61693466313861,1922,3342,0.268107337924483,3967,1,4
7075,857,39,21,1310,1.52858809801634,126,265,0.424390243902439,423,1,3
7076,55,4,13,86,1.56363636363636,8,14,0.826666666666667,10,1,3
7077,1359,46,29,2297,1.69021339220015,277,473,0.379933110367893,718,0,5
7078,3011,112,26,5051,1.67751577548987,577,1088,0.275407958774692,1561,0,5
7079,2774,116,23,4639,1.67231434751262,551,982,0.367823548491729,1366,0,5
7080,53,7,7,88,1.66037735849057,5,20,0.742424242424242,23,1,3
7081,0,1,0,0,1,0,1,0.1,0,2,0
7082,0,1,0,0,1,0,1,0.1,0,2,0
7083,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7084,864,48,18,1225,1.41782407407407,121,271,0.487386478304743,418,2,2
7085,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7086,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7087,53,7,7,88,1.66037735849057,5,20,0.742424242424242,23,1,3
7088,98,6,16,162,1.6530612244898,20,28,0.663716814159292,49,1,4
7089,1095,58,18,1851,1.69041095890411,194,416,0.508406725380304,490,1,4
7090,726,42,17,1222,1.6831955922865,130,287,0.522179974651457,318,1,4
7091,3106,118,26,5347,1.72150676110753,670,1086,0.353727945361411,1478,0,5
7092,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7093,1134,43,26,1852,1.6331569664903,200,366,0.433800623052959,633,0,5
7094,274,11,24,632,2.30656934306569,82,107,0.639344262295082,81,0,6
7095,1398,69,20,2128,1.52217453505007,198,482,0.421875,727,1,3
7096,53,7,7,73,1.37735849056604,5,20,0.742424242424242,23,2,1
7097,43,5,8,47,1.09302325581395,2,14,0.82,25,2,0
7098,53,7,7,73,1.37735849056604,5,20,0.742424242424242,23,2,1
7099,1914,87,22,2717,1.41954022988506,198,566,0.436504324078289,993,2,2
7100,2089,63,33,2942,1.40832934418382,245,726,0.448334756618275,1121,1,4
7101,2424,62,39,3727,1.53754125412541,289,912,0.289310232101994,1365,0,5
7102,298,31,9,307,1.03020134228188,8,34,0.75748502994012,38,2,0
7103,3089,145,21,4833,1.5645840077695,460,1045,0.352879854052645,1732,1,4
7104,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
7105,53,7,7,75,1.41509433962264,4,18,0.742424242424242,23,2,1
7106,1427,37,38,2080,1.45760336370007,158,493,0.433673469387755,783,0,5
7107,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
7108,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7109,53,7,7,79,1.49056603773585,5,18,0.742424242424242,23,2,2
7110,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
7111,645,49,13,1127,1.74728682170543,86,237,0.5,284,1,4
7112,2956,80,36,3840,1.29905277401894,187,939,0.286852589641434,1462,1,3
7113,4,1,4,9,2.25,2,3,0.5,2,0,6
7114,98,6,16,163,1.66326530612245,20,28,0.660714285714286,49,1,4
7115,98,6,16,174,1.77551020408163,20,29,0.660714285714286,49,0,5
7116,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
7117,98,6,16,178,1.81632653061225,20,29,0.660714285714286,49,0,5
7118,1166,62,18,1567,1.34391080617496,104,370,0.43669446550417,619,2,2
7119,2643,121,21,3890,1.47181233446841,337,876,0.382964674810168,1417,1,3
7120,920,37,24,1512,1.64347826086957,139,304,0.558794946550049,489,0,5
7121,1285,69,18,1819,1.41556420233463,137,445,0.42175957018133,685,2,2
7122,12402,274,45,17499,1.41098209966135,1090,4576,0.321695016413011,6506,0,5
7123,1678,72,23,2414,1.43861740166865,191,537,0.402151639344262,941,1,3
7124,1934,89,21,2949,1.52481902792141,249,701,0.375056689342404,1100,1,3
7125,67,5,13,120,1.7910447761194,10,22,0.725,33,0,5
7126,1656,80,20,2523,1.52355072463768,201,620,0.362234042553191,971,1,3
7127,98,6,16,175,1.78571428571429,20,29,0.660714285714286,49,0,5
7128,651,12,54,1206,1.85253456221198,180,259,0.361031518624642,385,0,6
7129,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
7130,1085,73,14,1783,1.64331797235023,177,403,0.387675507020281,579,1,4
7131,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7132,800,13,61,1703,2.12875,203,422,0.459399332591769,413,0,6
7133,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
7134,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7135,4326,238,18,6064,1.40175681923255,436,1679,0.280754565522777,2260,2,2
7136,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7137,189,15,12,358,1.89417989417989,45,89,0.586206896551724,100,0,5
7138,1131,20,56,2205,1.94960212201592,252,581,0.435651478816946,629,0,6
7139,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
7140,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
7141,1554,90,17,2367,1.52316602316602,214,593,0.42019176536943,893,1,3
7142,867,49,17,1278,1.47404844290657,80,366,0.419615773508594,512,2,2
7143,3002,149,20,4549,1.51532311792139,431,1248,0.456284153005464,1429,1,3
7144,1009,67,15,1537,1.52329038652131,121,387,0.414285714285714,551,1,3
7145,13036,466,27,20634,1.58284749923289,2217,5708,0.109223300970874,7518,1,4
7146,756,18,42,1351,1.78703703703704,147,323,0.563549160671463,491,0,6
7147,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7148,1324,54,24,1967,1.48564954682779,153,563,0.411607738492328,743,1,3
7149,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
7150,1534,62,24,2275,1.48305084745763,150,601,0.259976525821596,802,1,3
7151,1315,65,20,2132,1.6212927756654,212,630,0.468346253229974,770,1,4
7152,53,7,7,73,1.37735849056604,5,20,0.742424242424242,23,2,1
7153,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7154,98,6,16,175,1.78571428571429,20,29,0.660714285714286,49,0,5
7155,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7156,154,10,15,288,1.87012987012987,30,65,0.727272727272727,71,0,5
7157,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7158,53,7,7,78,1.47169811320755,5,17,0.742424242424242,23,2,2
7159,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7160,53,7,7,75,1.41509433962264,5,17,0.742424242424242,23,2,1
7161,822,36,22,1317,1.6021897810219,151,290,0.443960826985854,501,1,4
7162,673,18,37,946,1.40564635958395,85,227,0.499341238471673,424,1,4
7163,849,36,23,1354,1.59481743227326,139,302,0.54788877445932,487,1,4
7164,2033,58,35,2990,1.47073290703394,271,664,0.40684575389948,1197,1,4
7165,2135,79,27,3243,1.51896955503513,320,708,0.410817506193229,1262,1,4
7166,98,6,16,172,1.75510204081633,20,29,0.660714285714286,49,0,5
7167,686,39,17,1119,1.63119533527697,116,251,0.5,423,1,4
7168,839,58,14,1519,1.81048867699642,139,331,0.527237354085603,422,0,5
7169,5,1,5,8,1.6,2,4,0.6,2,2,2
7170,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
7171,98,6,16,172,1.75510204081633,20,29,0.660714285714286,49,0,5
7172,98,6,16,174,1.77551020408163,20,29,0.660714285714286,49,0,5
7173,98,6,16,164,1.6734693877551,20,29,0.660714285714286,49,1,4
7174,53,7,7,76,1.43396226415094,5,20,0.742424242424242,23,2,2
7175,98,6,16,175,1.78571428571429,20,29,0.660714285714286,49,0,5
7176,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
7177,873,36,24,1238,1.41809851088202,98,279,0.50547263681592,479,1,3
7178,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
7179,53,7,7,77,1.45283018867925,5,17,0.742424242424242,23,2,2
7180,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7181,98,6,16,177,1.80612244897959,20,29,0.660714285714286,49,0,5
7182,53,7,7,76,1.43396226415094,5,20,0.742424242424242,23,2,2
7183,3,1,3,10,3.33333333333333,2,4,1,0,0,6
7184,53,7,7,76,1.43396226415094,5,20,0.742424242424242,23,2,2
7185,1172,52,22,2166,1.8481228668942,217,403,0.413694721825963,640,0,6
7186,592,18,32,969,1.63682432432432,120,215,0.461538461538462,376,0,5
7187,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7188,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
7189,964,41,23,1480,1.53526970954357,137,320,0.490107913669065,519,1,4
7190,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7191,1166,64,18,1827,1.56689536878216,163,381,0.410766961651917,630,1,3
7192,16,2,8,42,2.625,4,6,0.91304347826087,10,0,6
7193,53,7,7,74,1.39622641509434,5,17,0.742424242424242,23,2,1
7194,1303,27,48,1892,1.45203376822717,161,413,0.384455239417071,760,0,5
7195,770,30,25,1324,1.71948051948052,148,256,0.440753045404208,434,0,5
7196,53,7,7,81,1.52830188679245,6,18,0.742424242424242,23,2,2
7197,1493,77,19,2796,1.87273945077026,305,538,0.447838616714697,819,0,6
7198,94,7,13,142,1.51063829787234,8,43,0.672897196261682,57,2,2
7199,2580,120,21,4520,1.75193798449612,481,879,0.388552188552188,1417,0,5
7200,1537,61,25,2250,1.46389069616135,184,514,0.420422133485454,843,1,3
7201,16,2,8,52,3.25,3,6,0.91304347826087,10,0,6
7202,1612,38,42,2323,1.44106699751861,183,575,0.405717427157779,963,0,5
7203,1521,68,22,2372,1.5595003287311,238,540,0.459976798143851,854,1,4
7204,12837,278,46,18142,1.41325854950534,1174,4742,0.31387752171728,6824,0,5
7205,1186,27,43,1819,1.53372681281619,191,458,0.423226812159002,755,0,5
7206,2866,82,34,4661,1.62630844382415,504,848,0.2509375,1439,0,5
7207,1,1,1,3,3,1,2,1,1,0,6
7208,98,6,16,176,1.79591836734694,20,29,0.660714285714286,49,0,5
7209,1984,80,24,3226,1.62600806451613,304,711,0.364966740576497,1077,0,5
7210,16,2,8,53,3.3125,3,6,0.91304347826087,10,0,6
7211,935,27,34,1514,1.6192513368984,163,320,0.490268767377201,555,0,5
7212,7,1,7,8,1.14285714285714,0,4,0.571428571428571,2,2,0
7213,953,22,43,1310,1.37460650577125,99,318,0.493646138807429,438,1,4
7214,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7215,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7216,550,20,27,797,1.44909090909091,48,210,0.5136,277,1,3
7217,676,24,28,1028,1.5207100591716,97,155,0.415940224159402,304,1,4
7218,323,9,35,1858,5.75232198142415,154,227,0.467013888888889,52,0,6
7219,1321,53,24,1871,1.41635124905375,165,491,0.534412955465587,707,1,3
7220,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7221,573,19,30,826,1.44153577661431,55,207,0.513846153846154,301,1,4
7222,1108,28,39,1736,1.56678700361011,176,192,0.294817927170868,417,0,5
7223,807,11,73,1197,1.48327137546468,83,276,0.410087719298246,362,0,6
7224,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
7225,2698,97,27,3937,1.4592290585619,317,979,0.45852534562212,1371,1,4
7226,439,5,87,641,1.46013667425968,40,154,0.474332648870637,179,0,6
7227,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
7228,4239,84,50,7319,1.72658645907054,983,1682,0.291356976003398,1674,0,6
7229,98,6,16,179,1.8265306122449,20,29,0.660714285714286,49,0,5
7230,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7231,98,6,16,160,1.63265306122449,20,29,0.660714285714286,49,1,4
7232,3802,50,76,6948,1.82745923198317,963,1383,0.258197661086907,2072,0,6
7233,782,32,24,1116,1.42710997442455,74,262,0.506257110352674,423,1,3
7234,3595,47,76,6257,1.74047287899861,849,1453,0.283623517537219,1350,0,6
7235,98,6,16,179,1.8265306122449,20,29,0.660714285714286,49,0,5
7236,53,7,7,69,1.30188679245283,3,20,0.742424242424242,23,2,1
7237,2189,120,18,2786,1.27272727272727,213,832,0.319327731092437,1103,2,1
7238,678,26,26,951,1.40265486725664,82,242,0.463958060288335,357,1,3
7239,658,26,25,1003,1.52431610942249,75,221,0.454901960784314,345,1,4
7240,668,22,30,1016,1.52095808383234,94,244,0.548507462686567,345,1,4
7241,696,34,20,1047,1.50431034482759,97,288,0.531862745098039,390,1,3
7242,2648,141,18,4207,1.58874622356495,342,868,0.360050890585242,1370,1,4
7243,16,2,8,40,2.5,4,7,0.916666666666667,10,0,6
7244,1579,47,33,2237,1.41671944268524,179,499,0.409366391184573,870,1,4
7245,1854,87,21,2628,1.41747572815534,184,601,0.414033457249071,991,2,2
7246,2682,124,21,3189,1.18903803131991,237,769,0.40919391388799,1328,2,1
7247,12407,788,15,19151,1.54356411703071,1684,3848,0.236123888377798,5770,1,3
7248,2407,172,13,3273,1.35978396343997,214,735,0.300576075906472,1389,2,2
7249,13869,837,16,20085,1.44819381354099,1528,4027,0.197234471119821,6196,2,2
7250,1254,51,24,1951,1.55582137161085,189,412,0.398465171192444,659,1,4
7251,1328,30,44,1874,1.41114457831325,147,481,0.388776200135226,740,0,5
7252,98,6,16,174,1.77551020408163,20,29,0.660714285714286,49,0,5
7253,98,6,16,169,1.72448979591837,20,28,0.666666666666667,49,0,5
7254,1789,97,18,2161,1.20793739519285,138,666,0.303703703703704,871,2,1
7255,98,6,16,177,1.80612244897959,20,29,0.660714285714286,49,0,5
7256,2405,139,17,3901,1.62203742203742,351,884,0.410519351637446,1257,1,4
7257,2090,134,15,2880,1.37799043062201,213,704,0.433870967741936,1263,2,2
7258,3410,178,19,4950,1.45161290322581,397,1051,0.353221358736525,1862,2,2
7259,3079,229,13,4394,1.42708671646639,332,1025,0.373663477771525,1590,2,2
7260,1952,94,20,3160,1.61885245901639,298,645,0.406171809841535,952,1,4
7261,1717,99,17,2714,1.58066394874782,238,562,0.397613365155131,836,1,4
7262,1883,82,22,2848,1.51248008497079,245,632,0.409236396890718,1015,1,3
7263,98,6,16,178,1.81632653061225,20,29,0.660714285714286,49,0,5
7264,1668,97,17,2419,1.45023980815348,208,587,0.406669985067198,889,2,2
7265,98,6,16,174,1.77551020408163,20,29,0.660714285714286,49,0,5
7266,2462,138,17,3869,1.5714865962632,348,923,0.311813643926789,1310,1,3
7267,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7268,16,2,8,36,2.25,4,6,0.916666666666667,10,0,6
7269,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7270,587,19,30,734,1.25042589437819,46,196,0.527407407407407,279,2,2
7271,15,1,15,22,1.46666666666667,2,5,0.882352941176471,7,2,2
7272,15,1,15,22,1.46666666666667,2,5,0.882352941176471,7,2,2
7273,46,3,15,85,1.84782608695652,10,25,0.843137254901961,27,0,5
7274,2416,104,23,3446,1.42632450331126,278,855,0.355881247651259,1290,1,3
7275,53,7,7,76,1.43396226415094,5,15,0.742424242424242,23,2,2
7276,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7277,98,6,16,171,1.74489795918367,20,29,0.660714285714286,49,0,5
7278,1123,53,21,1547,1.37756010685663,112,395,0.542857142857143,531,2,2
7279,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
7280,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
7281,46,3,15,85,1.84782608695652,10,25,0.843137254901961,27,0,5
7282,16,2,8,35,2.1875,3,6,0.916666666666667,10,0,6
7283,389,14,27,561,1.44215938303342,39,157,0.585253456221198,215,1,3
7284,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7285,98,6,16,169,1.72448979591837,20,29,0.660714285714286,49,0,5
7286,289,52,5,208,0.719723183391004,20,51,0.57328990228013,65,2,0
7287,16,2,8,33,2.0625,3,7,0.916666666666667,10,0,6
7288,3485,197,17,5304,1.5219512195122,449,1420,0.403491517088763,1799,1,3
7289,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7290,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7291,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
7292,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7293,916,23,39,1262,1.37772925764192,113,319,0.518199233716475,470,1,4
7294,487,26,18,729,1.49691991786448,52,211,0.530782029950083,255,1,3
7295,2064,144,14,2790,1.35174418604651,197,693,0.333738355609558,1000,2,2
7296,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
7297,957,32,29,1425,1.48902821316614,120,314,0.466540999057493,503,1,4
7298,1084,37,29,1644,1.51660516605166,148,360,0.469269102990033,652,1,4
7299,4751,174,27,7063,1.48663439275942,569,1573,0.240835842040021,2753,1,4
7300,744,35,21,1099,1.47715053763441,103,234,0.435034802784223,431,1,3
7301,98,6,16,174,1.77551020408163,20,29,0.660714285714286,49,0,5
7302,617,23,26,944,1.52998379254457,90,233,0.547033285094067,358,1,4
7303,1389,69,20,2074,1.49316054715623,165,427,0.445843828715365,747,1,3
7304,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7305,2401,96,25,3536,1.47271970012495,276,824,0.376795977011494,1285,1,3
7306,2608,76,34,4054,1.55444785276074,373,860,0.344943067649029,1415,0,5
7307,185,15,12,279,1.50810810810811,19,77,0.610619469026549,95,2,2
7308,53,7,7,74,1.39622641509434,5,15,0.742424242424242,23,2,1
7309,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
7310,971,48,20,1649,1.69824922760041,161,364,0.473504273504273,519,0,5
7311,5599,529,10,8516,1.52098589033756,984,1665,0.243275732531931,2448,2,2
7312,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
7313,791,29,27,1170,1.47914032869785,94,276,0.553763440860215,459,1,4
7314,2067,64,32,2937,1.42089985486212,220,640,0.45092952875054,1109,1,4
7315,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7316,890,56,15,1505,1.69101123595506,135,339,0.478805394990366,456,1,4
7317,1827,69,26,2661,1.45648604269294,207,577,0.460185637518319,948,1,3
7318,7558,398,18,12278,1.62450383699391,1213,2110,0.232587589700295,3476,1,4
7319,1665,56,29,2605,1.56456456456456,247,563,0.464344039194339,882,1,4
7320,915,34,26,1378,1.50601092896175,111,294,0.493408662900188,517,1,4
7321,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7322,1237,75,16,2230,1.80274858528698,212,415,0.432395332875772,640,0,5
7323,1378,75,18,2270,1.64731494920174,198,465,0.414833438089252,692,1,4
7324,2027,82,24,3085,1.52195362604835,270,697,0.384780739466896,1065,1,4
7325,98,6,16,173,1.76530612244898,20,29,0.660714285714286,49,0,5
7326,1198,54,22,1787,1.49165275459099,157,479,0.440665701881331,649,1,3
7327,1376,63,21,1978,1.4375,169,569,0.432466708941027,782,1,3
7328,98,6,16,166,1.69387755102041,20,29,0.660714285714286,49,1,4
7329,1663,49,33,2260,1.35898977751052,235,624,0.4,808,1,3
7330,229,18,12,391,1.70742358078603,40,90,0.597014925373134,110,1,4
7331,93,5,18,129,1.38709677419355,11,36,0.666666666666667,56,2,2
7332,93,5,18,129,1.38709677419355,11,36,0.666666666666667,56,2,2
7333,1154,67,17,1524,1.32062391681109,100,422,0.465467625899281,628,2,2
7334,1359,56,24,2005,1.47534952170714,186,495,0.439622641509434,765,1,3
7335,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
7336,53,7,7,84,1.58490566037736,6,20,0.742424242424242,23,2,2
7337,512,16,32,763,1.490234375,86,168,0.534635879218472,300,1,4
7338,35,3,11,49,1.4,4,8,0.822222222222222,2,2,2
7339,38,4,9,52,1.36842105263158,5,8,0.84,3,2,1
7340,1065,40,26,1647,1.54647887323944,151,337,0.420965058236273,614,1,4
7341,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7342,53,7,7,79,1.49056603773585,6,18,0.742424242424242,23,2,2
7343,53,7,7,79,1.49056603773585,6,18,0.742424242424242,23,2,2
7344,98,6,16,169,1.72448979591837,20,28,0.660714285714286,49,0,5
7345,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7346,98,6,16,168,1.71428571428571,20,29,0.660714285714286,49,1,4
7347,98,6,16,161,1.64285714285714,20,29,0.660714285714286,49,1,4
7348,53,7,7,69,1.30188679245283,3,20,0.742424242424242,23,2,1
7349,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
7350,1334,59,22,1843,1.38155922038981,145,464,0.498034076015727,676,2,2
7351,1178,51,23,1608,1.36502546689304,114,387,0.484375,598,2,2
7352,1296,61,21,1959,1.51157407407407,154,486,0.446749654218534,716,1,3
7353,98,6,16,167,1.70408163265306,20,29,0.660714285714286,49,1,4
7354,774,8,96,1082,1.39793281653747,99,295,0.584597432905484,451,0,6
7355,3087,105,29,5443,1.76320051830256,652,1076,0.408656548622822,1428,0,6
7356,12,1,12,18,1.5,0,6,0.933333333333333,9,2,2
7357,748,3,249,1069,1.42914438502674,107,280,0.611735330836454,415,0,6
7358,1718,82,20,2649,1.5419091967404,211,611,0.386257157730349,965,1,3
7359,98,6,16,172,1.75510204081633,20,29,0.660714285714286,49,0,5
7360,987,51,19,1682,1.70415400202634,189,379,0.506884681583477,517,0,5
7361,303,5,60,385,1.27062706270627,30,92,0.401812688821752,165,0,5
7362,98,6,16,165,1.68367346938776,20,29,0.660714285714286,49,1,4
7363,4155,158,26,7165,1.72442839951865,877,1452,0.365899191039203,1990,0,5
7364,1861,74,25,2802,1.50564212788823,256,750,0.38527724665392,1152,1,4
7365,53,7,7,77,1.45283018867925,5,20,0.742424242424242,23,2,2
7366,53,7,7,80,1.50943396226415,5,18,0.742424242424242,23,2,2
7367,47,3,15,87,1.85106382978723,10,26,0.846153846153846,27,0,5
7368,2953,116,25,4625,1.56620386048087,463,998,0.311613876319759,1671,1,4
7369,1490,50,29,2044,1.37181208053691,141,531,0.448132780082988,801,1,3
7370,1767,106,16,2188,1.23825693265422,142,737,0.270702179176755,930,2,1
7371,53,7,7,73,1.37735849056604,5,20,0.742424242424242,23,2,1
7372,906,48,18,1625,1.79359823399559,175,340,0.526987242394504,455,0,5
7373,1489,61,24,2293,1.53995970449966,193,502,0.404142011834319,766,1,4
7374,1830,45,40,3046,1.66448087431694,342,714,0.444287729196051,1012,0,6
7375,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7376,98,6,16,163,1.66326530612245,20,29,0.660714285714286,49,1,4
7377,98,6,16,170,1.73469387755102,20,29,0.660714285714286,49,0,5
7378,1026,58,17,1519,1.48050682261209,137,415,0.442224152910513,538,2,2
